DateTime,AddedIPs,RemovedIPs
1483290691,256,2048
1483292490,256,0
1483295537,256,0
1483297948,256,0
1483306889,256,0
1483310500,256,256
1483312316,512,0
1483314135,256,0
1483315891,0,256
1483319491,256,0
1483370462,1024,768
1483378890,0,256
1483381628,0,512
1483384357,0,256
1483386100,256,0
1483389697,0,256
1483393297,256,256
1483396047,0,512
1483414903,0,256
1483456921,0,2304
1483460332,2560,0
1483461717,256,0
1483468903,256,0
1483470697,256,0
1483478900,0,256
1483485098,256,0
1483486934,512,0
1483490527,256,0
1483536039,2048,0
1483542694,256,0
1483546996,0,1792
1483547243,0,256
1483549897,256,0
1483551694,0,256
1483558932,0,256
1483572508,0,256
1483576968,256,256
1483607856,256,0
1483622439,0,3328
1483630948,0,256
1483633022,2048,0
1483634529,512,0
1483638140,256,0
1483640292,512,0
1483641729,256,0
1483652533,256,0
1483693938,0,256
1483716168,1792,0
1483718204,0,2304
1483720117,0,512
1483723356,256,0
1483724535,256,0
1483726979,0,256
1483730539,256,0
1483731730,256,0
1483748870,0,512
1483749078,256,0
1483795306,1792,0
1483796531,256,0
1483801938,0,1792
1483810940,0,256
1483811810,0,256
1483814620,256,0
1483817311,0,256
1483821756,0,256
1483830761,256,0
1483835508,0,256
1483865002,256,0
1483881163,0,1280
1483883031,0,256
1483883807,0,256
1483886545,0,256
1483891957,0,256
1483892854,2304,0
1483899184,256,0
1483900029,0,256
1483900941,512,0
1483908144,256,0
1483910824,0,256
1483915420,256,0
1483918949,256,0
1483975715,2048,0
1483979970,0,2304
1483981782,256,0
1483985354,256,0
1483987182,0,256
1483996161,256,0
1483999881,256,0
1484008450,256,0
1484029450,0,256
1484058258,2560,0
1484061850,0,3072
1484064562,0,512
1484068153,256,256
1484071765,0,256
1484075367,256,0
1484077228,256,0
1484078966,256,0
1484080333,256,256
1484083068,256,0
1484086160,0,256
1484089758,256,0
1484093444,0,256
1484144675,1024,1792
1484150947,256,0
1484155139,256,256
1484160825,0,256
1484162250,512,0
1484163560,0,256
1484164427,0,256
1484165358,0,512
1484169599,0,256
1484176165,0,256
1484179947,256,0
1484181234,256,0
1484230173,0,2048
1484231060,1536,0
1484235548,256,0
1484236426,0,256
1484244618,256,0
1484246381,256,0
1484264410,0,256
1484266153,0,256
1484267698,256,256
1484317203,0,1792
1484321967,0,256
1484324776,2816,0
1484325554,0,256
1484329151,256,0
1484330956,0,256
1484332767,0,256
1484340828,0,256
1484349530,256,0
1484352556,0,256
1484353931,256,0
1484400249,1792,0
1484410176,0,2048
1484418421,0,256
1484420968,256,0
1484425149,0,256
1484426355,256,0
1484427217,0,256
1484435348,0,512
1484440821,256,0
1484484812,0,1536
1484493875,2048,0
1484495619,0,256
1484498352,256,0
1484505572,256,0
1484507359,256,0
1484512749,256,0
1484514554,0,256
1484525376,256,0
1484527189,0,256
1484534354,256,0
1484576668,1792,0
1484577541,256,0
1484580261,0,1792
1484584752,0,256
1484588364,256,0
1484590152,256,0
1484592001,0,256
1484593767,512,256
1484601010,256,0
1484602768,256,0
1484608715,256,0
1484663055,1024,2048
1484663960,256,0
1484667580,256,256
1484674753,0,256
1484675623,0,256
1484680166,0,512
1484685647,0,256
1484687369,0,256
1484688231,0,256
1484693626,0,256
1484696372,0,256
1484698168,256,0
1484699581,256,0
1484749362,0,1536
1484753049,2048,0
1484753978,0,256
1484759372,256,0
1484766567,256,0
1484768373,256,0
1484771962,256,256
1484773934,256,0
1484779189,0,256
1484780971,0,256
1484782786,256,0
1484785463,0,256
1484839479,768,1280
1484842149,256,0
1484844823,0,256
1484847568,256,0
1484849350,256,0
1484853133,0,256
1484857450,0,256
1484860211,0,256
1484862018,256,0
1484869182,0,256
1484925878,1280,1792
1484929059,256,0
1484930382,0,256
1484944150,0,256
1484948447,0,256
1484950159,256,0
1484951487,256,0
1485011869,0,1024
1485014973,0,256
1485015717,2560,0
1485016779,256,0
1485018542,256,0
1485025758,0,256
1485031168,0,256
1485032977,256,0
1485036555,0,256
1485041956,256,0
1485069443,256,0
1485087835,1536,0
1485099604,256,0
1485102173,0,1536
1485105526,0,256
1485119383,0,512
1485131587,256,0
1485160008,0,256
1485174231,0,2048
1485185049,0,256
1485189607,0,256
1485192324,2048,0
1485193196,0,256
1485195937,0,256
1485196791,256,0
1485203962,256,256
1485214779,512,0
1485216604,256,0
1485218012,256,0
1485235431,0,256
1485247152,0,256
1485278139,0,1536
1485285339,0,256
1485289801,0,512
1485300601,0,768
1485301543,256,0
1485304203,0,256
1485333948,0,256
1485387939,0,256
1485388843,1792,0
1485474343,0,1792
1485536401,3328,0
1485537330,256,0
1485539126,256,0
1485546136,256,0
1485561608,0,2816
1485578740,256,0
1485613801,768,0
1485614725,256,0
1485625533,256,0
1485630930,256,0
1485632123,0,256
1485645337,256,0
1485650743,256,0
1485665143,0,256
1485700201,0,1024
1485701144,0,256
1485702937,0,256
1485706541,0,256
1485711025,1280,0
1485711675,0,256
1485717321,0,256
1485719123,256,0
1485725401,0,256
1485794000,1792,0
1485796521,256,0
1485797401,0,768
1485800118,0,256
1485807735,0,256
1485834327,256,0
1485854744,1536,0
1485861935,256,0
1485875727,256,0
1485880202,0,1536
1485883464,256,0
1485897335,256,0
1485906333,256,0
1485918943,0,256
1485920736,0,256
1485921602,0,256
1485941402,0,1280
1485945001,0,256
1485946802,0,512
1485962140,0,256
1485966243,1280,0
1485972924,256,0
1485974724,256,0
1485976519,0,256
1485977546,256,0
1485980130,0,256
1485983727,0,256
1486001732,256,0
1486049402,1536,0
1486052118,0,768
1486058402,0,256
1486060407,256,0
1486062921,0,512
1486070126,0,256
1486073728,256,0
1486087201,0,256
1486095799,256,0
1486131849,1536,0
1486133116,256,0
1486135802,256,768
1486140320,256,0
1486145724,0,256
1486152927,0,256
1486155602,0,256
1486156531,256,0
1486161928,256,0
1486167337,0,256
1486180802,0,256
1486218441,0,1792
1486218602,0,256
1486221334,0,256
1486222202,2048,0
1486247758,256,0
1486250127,256,0
1486254602,0,256
1486269935,256,0
1486284335,256,0
1486301402,1792,0
1486308601,0,2048
1486314921,256,0
1486316728,512,0
1486322121,0,512
1486334176,256,0
1486336541,0,256
1486338334,256,0
1486387430,0,2304
1486390536,0,256
1486396801,0,256
1486398715,1792,0
1486401971,0,256
1486402202,0,256
1486413194,256,0
1486416396,0,256
1486420625,256,0
1486422931,256,0
1486431001,0,256
1486434195,256,0
1486477802,2048,0
1486485021,0,1536
1486490402,0,256
1486498943,256,0
1486503902,0,256
1486513864,256,0
1486520548,0,256
1486557002,768,0
1486559717,256,0
1486564202,0,1280
1486570522,0,256
1486572326,0,256
1486574128,512,0
1486581328,0,256
1486586734,256,0
1486588531,256,0
1486589593,256,0
1486596855,0,256
1486642536,0,1280
1486646140,0,256
1486648801,0,256
1486654202,2304,0
1486655121,256,0
1486664124,256,256
1486674930,0,512
1486680334,256,0
1486683934,256,0
1486733251,768,0
1486739719,0,2048
1486745122,256,0
1486748725,256,0
1486752329,256,0
1486755931,256,0
1486759528,0,256
1486769614,256,0
1486772135,256,0
1486818939,0,2304
1486827001,1792,0
1486829724,256,0
1486834202,0,256
1486842302,0,256
1486845928,256,0
1486913225,0,2304
1486915202,0,256
1486916611,1792,0
1486920603,0,256
1486923327,256,0
1486925119,0,256
1486927908,256,0
1486940402,0,256
1486942323,256,0
1486999801,1536,0
1487001602,0,1024
1487009718,0,256
1487019602,0,256
1487025928,0,256
1487027728,256,256
1487028987,256,0
1487033128,256,0
1487054729,256,0
1487078865,1280,0
1487079922,256,0
1487081718,256,0
1487083523,512,0
1487085318,0,1536
1487093543,512,0
1487103330,256,0
1487104202,0,256
1487113202,0,256
1487119536,256,0
1487150140,256,0
1487164548,0,2304
1487165402,1536,0
1487166325,256,256
1487169925,0,256
1487172765,256,0
1487178001,0,256
1487178932,256,0
1487180018,0,256
1487182528,256,0
1487183401,0,256
1487187169,512,0
1487188802,0,256
1487205001,0,256
1487251673,0,1792
1487252736,0,256
1487259002,0,256
1487265341,0,512
1487266202,1536,0
1487267126,256,0
1487268920,0,256
1487271602,256,0
1487272530,0,256
1487276123,256,0
1487280999,256,0
1487286002,0,256
1487290532,256,0
1487352132,0,1536
1487353534,0,256
1487354402,0,512
1487357130,0,256
1487361601,0,256
1487366549,0,256
1487367003,0,256
1487377414,0,256
1487381043,3840,0
1487467803,0,3840
1487520904,256,0
1487522707,2048,0
1487524515,1024,0
1487525439,1280,0
1487526310,512,0
1487528113,512,0
1487530522,256,0
1487531716,256,0
1487537124,256,0
1487538921,256,0
1487541951,256,0
1487550149,256,0
1487556930,0,768
1487601001,1792,0
1487601917,256,0
1487609125,0,256
1487610002,0,512
1487611802,0,1536
1487613602,0,1024
1487615580,256,256
1487618127,256,256
1487619902,0,768
1487623113,512,0
1487623501,0,256
1487624402,0,512
1487632533,0,256
1487635202,0,256
1487683802,1792,0
1487687402,0,1024
1487689202,256,512
1487700915,0,256
1487709002,0,512
1487711734,256,0
1487713071,0,256
1487717135,256,0
1487770202,0,2048
1487774701,0,256
1487777486,2304,0
1487783727,256,0
1487789127,256,0
1487797202,0,256
1487798131,256,0
1487801732,0,256
1487856714,2304,0
