DateTime,AddedIPs,RemovedIPs
1485711181,17,12
1485718381,3,2
1485725581,3,2
1485732781,4,3
1485736381,2,7
1485739981,0,5
1485743581,6,0
1485747181,0,2
1485750782,5,0
1485754381,2,3
1485761582,1,4
1485765181,4,3
1485772381,0,6
1485775981,7,0
1485783182,3,10
1485790381,0,1
1485793981,2,4
1485797581,5,0
1485801181,0,3
1485804781,6,0
1485808382,0,2
1485811981,4,0
1485815581,3,0
1485819181,0,12
1485822781,4,0
1485829982,0,2
1485833581,2,0
1485837181,0,6
1485840782,3,0
1485844381,7,0
1485851581,4,7
1485858781,2,9
1485862382,4,0
1485865981,7,0
1485869581,0,2
1485873181,1,2
1485876781,4,0
1485883981,2,5
1485887581,9,0
1485891182,0,5
1485894782,8,0
1485898381,0,1
1485901981,2,2
1485905581,0,2
1485909181,5,0
1485912781,0,4
1485916381,0,6
1485923581,4,5
1485930781,3,9
1485934381,2,3
1485941581,4,1
1485945181,1,0
1485948781,0,3
1485952382,3,4
1485955981,2,0
1485959581,0,5
1485963181,2,0
1485966781,3,0
1485970381,0,8
1485973981,2,0
1485977581,3,0
1485981181,0,7
1485984781,3,0
1485988381,0,3
1485991981,3,6
1485999181,3,5
1486006381,2,4
1486013581,0,5
1486024381,0,7
1486031581,8,1
1486038781,1,3
1486042381,2,4
1486049581,11,2
1486053181,0,6
1486063981,12,3
1486071181,4,3
1486074781,0,2
1486078381,9,0
1486085581,1,3
1486089181,0,1
1486092781,3,0
1486096381,1,3
1486099981,0,3
1486103581,5,0
1486107181,0,2
1486110782,3,0
1486114381,6,0
1486117982,0,8
1486121581,6,1
1486125182,0,2
1486128781,3,0
1486132381,2,4
1486139581,5,1
1486146781,2,7
1486150381,7,0
1486153981,0,6
1486157581,2,0
1486164781,4,7
1486171981,8,4
1486179181,2,2
1486186381,5,0
1486189981,0,3
1486193582,10,0
1486197181,0,2
1486200781,4,6
1486204381,0,7
1486211581,5,2
1486215182,0,3
1486218782,5,0
1486222381,0,3
1486229581,2,2
1486233181,0,4
1486236781,5,0
1486240381,5,2
1486247581,1,0
1486251181,0,5
1486254782,1,6
1486261981,4,0
1486265581,0,4
1486269181,1,4
1486276381,2,0
1486279981,0,6
1486283581,5,1
1486287181,0,4
1486290781,3,0
1486294381,1,0
1486297981,0,3
1486301581,2,0
1486305181,0,10
1486308781,8,0
1486315981,3,2
1486319581,2,0
1486323181,0,5
1486326781,1,5
1486333981,9,4
1486341182,2,0
1486348381,3,6
1486355581,8,3
1486359623,2,4
1486366381,2,0
1486369981,1,3
1486377181,3,4
1486380781,1,0
1486387981,0,3
1486395181,4,8
1486398781,5,2
1486405981,5,3
1486409582,0,2
1486413182,2,0
1486416781,3,4
1486420381,5,0
1486423981,0,5
1486427581,5,0
1486434781,2,7
1486438381,1,0
1486441981,0,3
1486445581,9,4
1486449181,3,0
1486452781,0,6
1486456382,3,0
1486459982,4,3
1486467182,2,3
1486474381,5,1
1486477981,6,3
1486481581,0,4
1486485181,1,0
1486492381,3,4
1486495981,0,3
1486499581,5,0
1486503181,0,6
1486506781,2,0
1486513981,2,8
1486517581,3,0
1486521181,0,2
1486524781,5,0
1486528381,1,5
1486531981,0,9
1486535581,5,0
1486539181,1,0
1486542781,0,5
1486549981,8,0
1486553581,0,4
1486557181,3,0
1486560782,0,6
1486564381,7,0
1486567981,0,1
1486571581,5,0
1486575181,2,0
1486578782,0,6
1486582381,6,0
1486585981,2,2
1486593181,3,4
1486596782,0,2
1486600381,4,2
1486607581,8,0
1486611181,0,4
1486614782,4,0
1486621981,0,4
1486625581,8,3
1486632781,4,5
1486636381,1,0
1486639981,0,1
1486643581,3,0
1486650781,2,4
1486657981,1,6
1486661582,1,1
1486668781,3,4
1486675981,6,0
1486679581,3,5
1486686781,1,1
1486690381,4,11
1486697581,5,0
1486701181,4,6
1486708381,3,7
1486711982,2,0
1486715581,0,5
1486719181,7,2
1486729981,1,4
1486733581,0,4
1486740781,8,0
1486744381,0,3
1486747981,2,0
1486751581,2,0
1486755182,0,4
1486758781,8,5
1486762381,3,5
1486769581,4,0
1486773181,1,5
1486780381,2,9
1486783981,0,3
1486787581,6,0
1486791181,2,0
1486794781,1,4
1486801981,7,0
1486805582,3,0
1486809181,0,3
1486812781,4,0
1486816381,2,1
1486819981,0,1
1486823581,0,13
1486827181,3,0
1486834381,3,2
1486837982,2,0
1486845181,0,3
1486848781,5,4
1486855981,8,5
1486859581,2,0
1486863181,0,1
1486866781,1,0
1486870381,2,0
1486873981,0,4
1486877581,3,2
1486881181,2,2
1486884781,0,6
1486888381,3,3
1486891981,4,0
1486899181,3,3
1486902783,3,3
1486909981,1,1
1486913581,0,2
1486917181,4,2
1486920781,5,0
1486924381,0,3
1486927981,1,1
1486931581,3,0
1486935181,0,1
1486938781,1,6
1486945982,4,3
1486949581,4,0
1486953182,0,2
1486956781,2,5
1486960381,0,5
1486963981,6,3
1486967582,1,0
1486971181,0,2
1486974782,5,0
1486978382,0,3
1486981981,8,0
1486985581,0,6
1486989181,2,0
1486992781,0,3
1486999982,2,0
1487003581,6,6
1487007181,0,2
1487010781,4,0
1487014381,1,4
1487021581,6,4
1487025181,3,0
1487028781,0,3
1487032382,0,2
1487039582,2,0
1487043181,0,1
1487046782,3,0
1487050381,6,4
1487053981,0,3
1487057581,2,3
1487064782,2,0
1487068381,4,7
1487071982,5,4
1487079181,2,2
1487082781,4,2
1487089981,5,5
1487100781,1,0
1487104381,3,3
1487107981,0,6
1487111581,8,0
1487115181,1,3
1487125981,0,4
1487129581,3,0
1487133181,0,10
1487136781,4,0
1487140381,2,1
1487147582,4,1
1487151181,9,0
1487154781,0,7
1487158381,3,0
1487161981,0,1
1487169182,1,2
1487172781,1,5
1487176381,0,2
1487179982,9,0
1487183581,1,0
1487187181,0,4
1487190781,5,0
1487194381,3,0
1487197981,0,5
1487201581,7,2
1487205181,0,5
1487212382,2,0
1487215981,0,9
1487219581,5,0
1487223181,1,3
1487230381,1,7
1487234424,5,2
1487241182,4,0
1487244781,0,3
1487248382,2,0
1487255581,1,4
1487259181,3,0
1487262782,3,0
1487266382,0,2
1487269981,2,1
1487273581,6,0
1487277181,0,8
1487280782,3,0
1487284382,1,10
1487291581,3,1
1487298782,0,2
1487302381,0,4
1487305981,5,0
1487309581,1,3
1487316781,1,0
1487320381,5,3
1487327582,6,3
1487331181,6,1
1487338381,2,2
1487341981,4,0
1487345581,0,7
1487349181,4,0
1487352782,0,4
1487359982,3,3
1487363581,3,0
1487367181,0,9
1487370781,2,0
1487374381,1,5
1487388781,2,0
1487392381,0,8
1487395981,3,0
1487399581,0,1
1487403181,4,4
1487410381,4,0
1487413981,3,8
1487421181,1,0
1487428381,3,5
1487431981,6,3
1487435581,1,0
1487439181,0,1
1487442781,2,0
1487446382,5,1
1487449981,0,5
1487453581,4,0
1487457182,3,3
1487460781,0,1
1487464381,1,0
1487471582,6,0
1487475181,0,4
1487478781,2,0
1487482381,0,1
1487485981,0,8
1487489582,5,0
1487493181,4,0
1487496781,0,3
1487500381,3,5
1487507581,0,1
1487511181,4,3
1487518381,5,5
1487521982,7,0
1487529181,2,1
1487532781,3,7
1487539982,3,4
1487543581,1,1
1487550782,2,2
1487554381,2,0
1487557981,0,6
1487561581,6,2
1487565181,0,2
1487572381,2,0
1487575982,4,6
1487579581,0,3
1487583181,7,0
1487586781,2,3
1487593981,1,0
1487597581,0,2
1487601181,3,4
1487604781,4,0
1487608381,0,7
1487611981,1,0
1487615581,4,6
1487622781,3,7
1487626381,2,0
1487629981,0,2
1487633581,1,0
1487637181,1,1
1487640781,0,4
1487644382,6,0
1487647982,1,3
1487655181,1,2
1487658781,5,2
1487665982,4,0
1487669581,1,3
1487676781,0,1
1487680382,4,0
1487683982,0,3
1487687582,6,0
1487691181,0,4
1487694781,0,1
1487698381,0,3
1487701981,3,0
1487705581,1,5
1487712781,3,1
1487716381,0,2
1487723581,4,1
1487727181,2,6
1487734381,6,2
1487737982,0,4
1487741581,6,2
1487745181,3,0
1487748781,3,0
1487752381,0,2
1487755981,1,0
1487766781,4,1
1487770381,0,7
1487773981,3,0
1487777581,1,1
1487781181,7,0
1487788382,7,5
1487791981,5,0
1487795581,0,5
1487799181,1,0
1487802782,3,1
1487806381,0,3
1487809981,5,0
1487813581,2,4
1487820781,0,5
1487824382,2,0
1487827981,0,3
1487831581,1,5
1487835181,1,0
1487842382,2,2
1487845982,2,0
1487849581,0,6
1487853181,4,0
1487856781,3,0
1487860381,0,1
1487863981,7,3
1487867581,4,6
1487871181,0,6
1487874781,4,0
1487878381,1,3
1487885581,2,2
1487889181,7,0
1487896381,4,10
1487899981,1,2
1487907181,6,4
1487910781,3,0
1487917981,0,4
1487928781,3,5
1487932381,3,0
1487939581,0,1
1487943181,5,2
1487950381,6,12
1487953982,5,0
1487957582,0,1
1487961181,1,0
1487964781,2,0
1487971982,4,10
1487975581,1,0
1487979181,0,6
1487982781,1,0
1487986381,2,1
